price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
11800,hyundi, Tucson,2017,Manual,9140,Petrol,160,44.8,1.6
16990,hyundi, Ioniq,2018,Automatic,12306,Hybrid,140,78.5,1.6
20490,vw, Golf SV,2019,Automatic,8491,Petrol,145,43.5,1.5
12495,vw, Golf,2016,Manual,20045,Petrol,30,53.3,1.4
21490,vw, Tiguan,2019,Manual,12861,Petrol,150,40.9,1.5
14995,skoda, Scala,2019,Manual,5703,Diesel,145,57.7,1.6
15250,ford, Kuga,2017,Manual,46800,Diesel,150,54.3,2.0
6690,skoda, Citigo,2017,Manual,27900,Petrol,150,68.9,1.0
12995,vauxhall, Mokka X,2017,Manual,27092,Diesel,30,65.7,1.6
10990,vw, Tiguan,2015,Manual,39669,Diesel,145,53.3,2.0
11695,toyota, Yaris,2019,Manual,6907,Petrol,145,47.9,1.5
9699,ford, Fiesta,2016,Manual,10452,Petrol,20,62.8,1.0
6599,toyota, Aygo,2017,Manual,25496,Petrol,0,69.0,1.0
8974,ford, Fiesta,2016,Manual,33000,Petrol,0,65.7,1.0
22495,vw, Arteon,2018,Semi-Auto,27715,Petrol,145,38.7,2.0
13979,ford, Focus,2018,Manual,16808,Petrol,145,57.7,1.0
10656,vauxhall, Mokka X,2017,Manual,22050,Petrol,145,47.1,1.4
17298,vw, Golf,2017,Manual,28587,Diesel,145,60.1,2.0
7999,vauxhall, Astra,2013,Manual,24000,Petrol,145,47.9,1.4
21999,ford, Edge,2017,Semi-Auto,18299,Diesel,200,47.9,2.0
16250,ford, Focus,2019,Manual,13325,Diesel,145,74.3,1.5
8499,vauxhall, Insignia,2016,Manual,42632,Diesel,20,72.4,1.6
12532,ford, Fiesta,2018,Manual,5089,Petrol,145,65.7,1.0
19995,vw, Golf,2019,Manual,4044,Petrol,145,45.6,1.5
17495,vw, Golf,2016,Automatic,1000,Petrol,20,60.1,1.4
26495,vw, Golf,2018,Semi-Auto,10653,Petrol,145,39.2,2.0
11998,vauxhall, Mokka X,2018,Manual,14319,Petrol,145,47.1,1.4
31995,vw, Tiguan,2019,Manual,2652,Diesel,145,42.8,2.0
17990,ford, Focus,2018,Manual,7519,Petrol,145,41.5,2.0
7804,toyota, Yaris,2016,Manual,30500,Petrol,30,58.0,1.3
10250,skoda, Fabia,2017,Manual,26107,Petrol,145,64.2,1.0
6995,hyundi, I30,2014,Manual,34500,Petrol,160,46.3,1.4
4999,skoda, Citigo,2016,Manual,48117,Petrol,20,64.2,1.0
12720,ford, Kuga,2017,Manual,41116,Diesel,125,60.1,2.0
6791,vauxhall, Viva,2019,Manual,4523,Petrol,145,46.3,1.0
14794,vauxhall, Mokka X,2019,Manual,6710,Petrol,145,39.2,1.4
11808,vauxhall, Mokka X,2018,Manual,31558,Petrol,145,39.2,1.4
10498,ford, Focus,2017,Manual,17650,Petrol,145,61.4,1.0
6295,vauxhall, Astra,2014,Manual,40549,Petrol,125,51.4,1.4
6999,vauxhall, Antara,2015,Manual,37617,Diesel,240,44.1,2.2
7999,ford, EcoSport,2015,Manual,36384,Petrol,125,53.3,1.0
10998,vauxhall, Astra,2017,Manual,32506,Diesel,145,76.3,1.6
11197,hyundi, I30,2018,Manual,28014,Petrol,150,52.3,1.4
30995,vw, Amarok,2018,Automatic,23371,Diesel,265,36.2,3.0
6695,ford, Focus,2013,Manual,43000,Petrol,150,47.9,1.6
12998,vauxhall, Mokka X,2019,Manual,7758,Petrol,145,39.2,1.4
10491,vauxhall, Zafira,2016,Manual,37385,Petrol,200,42.2,1.4
11000,vauxhall, Astra,2017,Manual,18396,Diesel,0,80.7,1.6
8590,toyota, Aygo,2017,Automatic,5381,Other,145,67.0,1.0
7498,hyundi, I10,2017,Manual,2375,Petrol,150,60.1,1.0
16995,skoda, Superb,2017,Manual,39780,Diesel,145,64.2,2.0
7600,vauxhall, Viva,2019,Manual,469,Petrol,150,46.3,1.0
10290,toyota, Aygo,2019,Manual,6900,Petrol,150,56.5,1.0
14000,ford, Fiesta,2018,Manual,8050,Petrol,145,57.7,1.0
17590,vw, Polo,2020,Manual,1259,Petrol,145,49.6,1.0
16256,skoda, Octavia,2019,Manual,6585,Petrol,150,50.4,1.5
17994,vauxhall, Crossland X,2020,Manual,10,Petrol,150,47.1,1.2
9600,toyota, Auris,2017,Manual,41529,Petrol,30,58.9,1.2
4299,vw, Polo,2009,Manual,21000,Petrol,165,43.5,1.4
16650,toyota, Yaris,2019,Automatic,12500,Hybrid,135,67.3,1.5
18000,ford, Focus,2017,Manual,8789,Petrol,145,41.5,2.0
9869,vw, Golf,2015,Manual,51062,Diesel,20,68.9,2.0
5495,ford, Focus,2012,Manual,73000,Diesel,20,67.3,1.6
9499,vauxhall, Astra,2016,Manual,26737,Diesel,20,72.4,1.6
8998,vauxhall, Mokka,2015,Manual,34147,Petrol,160,44.8,1.4
9495,toyota, Yaris,2017,Manual,23160,Petrol,30,58.0,1.3
23000,toyota, C-HR,2018,Automatic,29526,Hybrid,135,74.3,1.8
10797,vauxhall, Zafira,2015,Automatic,10234,Diesel,200,46.3,2.0
6465,toyota, Aygo,2016,Manual,23841,Petrol,0,69.0,1.0
8109,ford, Fiesta,2015,Manual,23980,Petrol,0,65.7,1.0
22299,skoda, Karoq,2019,Automatic,4217,Petrol,145,40.4,1.0
15998,vw, Golf,2017,Semi-Auto,34611,Diesel,125,58.9,2.0
12995,vw, Polo,2018,Manual,13113,Petrol,145,64.2,1.0
20800,skoda, Superb,2019,Semi-Auto,8487,Petrol,150,36.7,1.5
11995,ford, Focus,2017,Manual,22572,Diesel,145,74.3,1.5
9495,ford, Fiesta,2016,Manual,27000,Petrol,0,65.7,1.0
13498,hyundi, Tucson,2017,Manual,45005,Diesel,145,61.7,1.7
12495,toyota, Auris,2017,Manual,16589,Petrol,145,52.3,1.2
11082,vw, Polo,2016,Manual,13611,Petrol,20,60.1,1.2
20680,vw, Golf,2019,Manual,4900,Diesel,145,62.8,2.0
18480,hyundi, Ioniq,2018,Automatic,19000,Hybrid,135,78.5,1.6
13300,vw, Golf,2017,Manual,29767,Diesel,145,61.4,1.6
7395,vauxhall, Corsa,2016,Manual,5068,Petrol,30,55.4,1.4
18995,toyota, GT86,2017,Manual,12340,Petrol,145,36.2,2.0
15250,vw, Tiguan,2015,Manual,25810,Diesel,150,53.3,2.0
19690,vw, Golf,2019,Automatic,8514,Petrol,145,43.5,1.5
16998,vauxhall, Corsa,2020,Manual,10,Petrol,150,52.3,1.2
8991,ford, Fiesta,2017,Manual,16081,Petrol,145,54.3,1.2
6857,vauxhall, Corsa,2016,Manual,31817,Petrol,30,55.4,1.4
6200,ford, B-MAX,2013,Manual,47186,Petrol,30,55.4,1.0
13000,vw, Polo,2019,Manual,16339,Petrol,145,52.3,1.0
9450,vw, Polo,2016,Manual,11780,Petrol,20,58.9,1.0
9995,toyota, Yaris,2018,Manual,22889,Petrol,145,56.5,1.5
12377,ford, Fiesta,2018,Manual,30335,Petrol,145,65.7,1.0
2895,vw, Golf,2005,Manual,73102,Petrol,200,41.5,1.6
7250,vauxhall, Mokka,2014,Manual,65711,Diesel,30,60.1,1.7
17895,toyota, C-HR,2017,Automatic,29972,Hybrid,0,74.3,1.8
5995,vauxhall, Mokka,2014,Automatic,85493,Petrol,205,41.5,1.4
11000,ford, Fiesta,2017,Manual,24000,Petrol,145,65.7,1.0
21995,vw, Tiguan,2019,Manual,50,Petrol,150,40.9,1.5
57295,vw, Touareg,2018,Automatic,10000,Diesel,145,34.0,3.0
8299,ford, Focus,2015,Automatic,52816,Diesel,20,67.3,1.5
14999,ford, Fiesta,2018,Automatic,23624,Petrol,145,54.3,1.0
7240,ford, Fiesta,2015,Manual,21036,Petrol,125,54.3,1.2
12000,ford, Fiesta,2018,Manual,29620,Petrol,145,65.7,1.0
9399,vauxhall, Astra,2016,Manual,27433,Diesel,20,72.4,1.6
10799,vauxhall, Astra,2018,Manual,6458,Petrol,145,62.8,1.0
10691,ford, Focus,2017,Manual,18899,Petrol,145,60.1,1.0
13495,vw, Scirocco,2016,Manual,42038,Diesel,30,53.3,2.0
7498,ford, Fiesta,2015,Manual,25506,Petrol,0,65.7,1.0
8432,vauxhall, Mokka,2015,Manual,41163,Petrol,160,44.8,1.4
32442,vw, Golf,2020,Automatic,6530,Petrol,150,32.8,2.0
7498,skoda, Citigo,2018,Manual,11726,Petrol,145,64.2,1.0
24495,toyota, Corolla,2019,Automatic,2165,Hybrid,135,72.4,2.0
10491,toyota, Yaris,2016,Automatic,57000,Hybrid,0,86.0,1.5
8995,toyota, Yaris,2016,Manual,17876,Petrol,30,55.0,1.3
8799,skoda, Citigo,2017,Automatic,11478,Petrol,150,64.2,1.0
4995,ford, Fiesta,2011,Manual,45000,Petrol,115,50.4,1.2
6995,vauxhall, Meriva,2016,Manual,20954,Petrol,150,47.1,1.4
11798,vauxhall, Mokka X,2017,Manual,8339,Petrol,145,47.1,1.4
6191,vw, Polo,2013,Manual,61984,Petrol,125,51.4,1.2
18599,hyundi, Tucson,2018,Semi-Auto,5728,Petrol,145,36.2,1.6
21990,vw, Golf,2019,Automatic,1357,Petrol,145,45.6,1.5
6450,vauxhall, Viva,2018,Manual,21000,Petrol,150,61.4,1.0
11490,hyundi, Tucson,2016,Manual,30311,Diesel,30,61.7,1.7
8030,vauxhall, Adam,2016,Manual,11284,Petrol,125,53.3,1.2
15995,vauxhall, Grandland X,2019,Manual,13700,Petrol,145,44.1,1.2
15999,ford, Focus,2018,Manual,7873,Diesel,145,80.7,1.5
8999,vw, Tiguan,2014,Manual,77502,Diesel,160,48.7,2.0
6250,ford, Fiesta,2014,Manual,21292,Petrol,30,54.3,1.2
15990,vw, Polo,2019,Manual,3268,Petrol,145,49.6,1.0
21750,vw, Golf,2019,Semi-Auto,2046,Petrol,145,43.5,1.5
17990,ford, Galaxy,2016,Manual,23300,Diesel,125,56.5,2.0
18990,skoda, Karoq,2019,Manual,10,Petrol,145,43.5,1.0
16495,vw, Passat,2018,Manual,22000,Diesel,145,68.9,2.0
13699,ford, Focus,2018,Manual,5342,Petrol,150,58.9,1.0
18950,vw, Golf,2019,Automatic,1591,Petrol,145,44.8,1.5
14499,ford, Focus,2016,Manual,32967,Diesel,20,67.3,2.0
5995,vauxhall, Astra,2013,Manual,44694,Petrol,165,44.8,1.6
9362,ford, Focus,2015,Manual,45588,Petrol,20,60.1,1.0
19798,vw, Tiguan,2016,Semi-Auto,20860,Diesel,160,49.6,2.0
7700,toyota, Aygo,2017,Manual,7639,Petrol,145,68.9,1.0
13480,vauxhall, Insignia,2018,Manual,19674,Diesel,145,65.7,1.6
10000,ford, Fiesta,2017,Manual,25243,Petrol,145,65.7,1.0
21990,skoda, Kodiaq,2018,Automatic,9898,Petrol,145,44.8,1.4
19995,vauxhall, Astra,2018,Manual,1634,Petrol,140,46.3,1.4
17250,vauxhall, Grandland X,2018,Manual,19092,Petrol,145,44.1,1.2
8880,toyota, Yaris,2013,Automatic,33618,Hybrid,0,80.7,1.5
13500,vw, Polo,2019,Manual,5000,Petrol,145,48.7,1.0
17395,vw, Tiguan,2017,Manual,34799,Petrol,145,48.7,1.4
12990,hyundi, Tucson,2017,Manual,19769,Petrol,150,44.8,1.6
4995,vauxhall, Antara,2012,Manual,75023,Diesel,240,42.8,2.2
7000,vauxhall, Corsa,2016,Manual,65704,Petrol,30,54.3,1.4
16299,toyota, Corolla,2019,Manual,18020,Petrol,145,39.2,1.2
7450,vw, Golf,2011,Manual,54973,Petrol,165,44.1,1.4
4495,hyundi, IX20,2010,Manual,62000,Petrol,120,50.4,1.4
14490,skoda, Octavia,2019,Automatic,14896,Petrol,150,57.7,1.0
32727,vw, Tiguan Allspace,2019,Automatic,4235,Diesel,145,38.7,2.0
9999,ford, Focus,2016,Manual,17907,Diesel,0,74.3,1.5
8990,vw, Polo,2015,Manual,27549,Petrol,20,60.1,1.2
17800,toyota, Prius,2017,Automatic,33710,Hybrid,135,94.1,1.8
9800,vw, Up,2019,Manual,3170,Petrol,145,54.3,1.0
14995,toyota, Yaris,2019,Manual,2119,Petrol,145,47.9,1.5
13250,ford, Fiesta,2019,Manual,7896,Petrol,145,58.9,1.0
7495,vauxhall, Corsa,2016,Manual,27500,Petrol,30,55.4,1.4
17995,toyota, Auris,2017,Automatic,20599,Hybrid,0,78.5,1.8
9991,vw, Golf,2017,Manual,38536,Diesel,0,74.3,1.6
8498,vauxhall, Corsa,2017,Manual,20194,Petrol,30,54.3,1.4
15800,skoda, Superb,2018,Manual,27266,Diesel,145,65.7,2.0
12422,vauxhall, Zafira,2016,Manual,13857,Diesel,30,62.8,1.6
13830,vw, Polo,2019,Manual,9998,Petrol,145,52.3,1.0
18000,ford, Kuga,2019,Manual,15269,Diesel,145,38.2,2.0
12795,ford, Focus,2017,Manual,7299,Diesel,145,74.3,1.5
7295,ford, Focus,2015,Manual,83823,Diesel,0,74.3,1.5
15000,hyundi, Kona,2018,Manual,10434,Petrol,150,44.1,1.0
6110,vauxhall, Adam,2015,Manual,56441,Petrol,125,53.3,1.2
10295,vw, Passat,2016,Manual,56449,Diesel,20,68.9,2.0
26200,ford, Focus,2019,Manual,10223,Diesel,145,50.4,2.0
8298,toyota, Yaris,2016,Manual,26856,Petrol,30,58.0,1.3
6761,ford, Fiesta,2014,Manual,44981,Petrol,0,65.7,1.0
8060,vauxhall, Corsa,2016,Automatic,33938,Petrol,145,47.9,1.4
21495,vauxhall, Grandland X,2019,Automatic,13321,Diesel,145,57.7,2.0
11990,skoda, Yeti,2016,Manual,12510,Petrol,125,51.4,1.2
12475,toyota, Yaris,2017,Automatic,22775,Hybrid,0,86.0,1.5
9599,ford, EcoSport,2016,Manual,8130,Petrol,125,53.3,1.0
9995,vw, Polo,2016,Semi-Auto,33565,Petrol,20,60.1,1.2
18300,ford, S-MAX,2017,Automatic,33219,Diesel,150,52.3,2.0
8882,vauxhall, Astra,2016,Manual,30335,Petrol,20,64.2,1.0
11298,toyota, Verso,2016,Manual,14103,Petrol,205,41.5,1.6
11999,ford, Fiesta,2018,Manual,16000,Petrol,150,65.7,1.0
24495,vw, Tiguan,2018,Manual,11800,Diesel,145,58.9,2.0
23588,vw, Tiguan,2017,Semi-Auto,15011,Petrol,145,38.2,2.0
5180,toyota, Yaris,2013,Manual,71402,Petrol,125,52.3,1.3
10490,vw, Polo,2017,Manual,28178,Petrol,145,60.1,1.0
6498,vauxhall, Adam,2015,Manual,33564,Petrol,125,53.3,1.2
16500,vauxhall, Mokka X,2019,Manual,4,Petrol,145,39.2,1.4
14795,vw, Golf,2017,Semi-Auto,22670,Petrol,30,54.3,1.0
12300,hyundi, Tucson,2018,Manual,14160,Petrol,145,44.8,1.6
5498,vauxhall, Meriva,2015,Manual,37601,Petrol,150,47.1,1.4
20498,vw, Golf,2017,Manual,9853,Petrol,150,44.1,2.0
9495,skoda, Octavia,2016,Manual,63233,Diesel,20,70.6,2.0
1990,hyundi, I10,2010,Manual,85640,Petrol,30,56.5,1.2
10498,ford, Fiesta,2017,Manual,50599,Petrol,0,65.7,1.0
10300,ford, Fiesta,2018,Manual,17150,Petrol,145,65.7,1.0
10999,ford, Focus,2018,Manual,27962,Petrol,145,57.7,1.0
21995,toyota, Corolla,2019,Automatic,8789,Hybrid,135,85.6,1.8
20090,ford, Focus,2019,Automatic,10352,Diesel,145,49.6,2.0
31999,vw, Tiguan,2019,Manual,6336,Diesel,145,42.8,2.0
6495,toyota, Aygo,2017,Manual,20023,Petrol,0,69.0,1.0
20499,vw, T-Roc,2020,Manual,501,Petrol,145,44.1,1.0
17499,vw, Tiguan,2017,Manual,32779,Diesel,150,50.4,2.0
21945,skoda, Karoq,2019,Automatic,5863,Diesel,145,62.8,1.6
8195,vauxhall, Astra,2016,Manual,28666,Petrol,20,64.2,1.0
7991,hyundi, I20,2018,Manual,20953,Diesel,150,72.4,1.4
10995,vw, Polo,2016,Manual,10768,Diesel,0,60.1,1.4
16995,toyota, C-HR,2018,Manual,863,Petrol,145,41.5,1.2
7400,toyota, Yaris,2015,Manual,23487,Petrol,30,58.0,1.3
20995,toyota, Prius,2016,Automatic,27086,Hybrid,10,64.2,1.8
18200,ford, Kuga,2018,Manual,21930,Petrol,150,39.2,1.5
14200,vw, Polo,2019,Manual,8921,Petrol,145,47.9,1.0
9950,toyota, Yaris,2018,Manual,20559,Petrol,150,58.9,1.5
28999,vw, Golf,2019,Automatic,1875,Petrol,145,32.8,2.0
8995,skoda, Fabia,2017,Manual,20216,Petrol,150,64.2,1.0
22500,vw, T-Roc,2018,Automatic,10424,Petrol,145,41.5,2.0
19990,vw, Sharan,2017,Manual,29409,Diesel,145,56.5,2.0
29990,skoda, Kodiaq,2019,Automatic,5475,Petrol,150,31.4,2.0
5995,vw, Up,2015,Manual,29427,Petrol,20,62.8,1.0
19990,vauxhall, Grandland X,2019,Manual,7234,Petrol,145,45.6,1.2
11750,vw, Polo,2018,Manual,14000,Petrol,145,60.1,1.0
9500,ford, EcoSport,2017,Manual,32222,Diesel,30,64.2,1.5
21980,toyota, C-HR,2018,Automatic,12976,Hybrid,140,74.3,1.8
6825,vauxhall, Adam,2016,Manual,32978,Petrol,125,52.3,1.4
7991,hyundi, I10,2018,Manual,11518,Petrol,150,60.1,1.0
7298,skoda, Fabia,2016,Manual,21732,Petrol,20,60.1,1.2
22900,toyota, RAV4,2017,Automatic,14873,Hybrid,20,57.6,2.5
14715,skoda, Octavia,2019,Semi-Auto,12832,Petrol,145,61.4,1.0
20842,hyundi, Santa Fe,2018,Manual,21588,Diesel,145,47.1,2.2
22075,toyota, Corolla,2019,Automatic,9684,Hybrid,135,85.6,1.8
7390,ford, Fiesta,2017,Manual,40782,Petrol,125,54.3,1.2
4495,toyota, Yaris,2013,Manual,60020,Petrol,30,58.9,1.0
8980,ford, Fiesta,2016,Manual,8346,Petrol,125,54.3,1.2
11825,vw, Golf,2017,Manual,32062,Diesel,20,72.4,1.6
5641,vw, Up,2014,Manual,26679,Petrol,20,62.8,1.0
9105,ford, Mondeo,2016,Manual,92666,Diesel,20,68.9,2.0
7499,vauxhall, Corsa,2017,Manual,37000,Petrol,150,55.4,1.4
11099,vauxhall, Astra,2018,Manual,15420,Petrol,145,51.4,1.4
9899,ford, Fiesta,2017,Manual,22385,Petrol,145,65.7,1.0
2595,ford, Fiesta,2008,Manual,116000,Diesel,20,67.3,1.6
2995,ford, KA,2009,Manual,61000,Petrol,30,55.4,1.2
2995,vw, Passat,2009,Manual,90000,Diesel,200,47.1,2.0
14495,vauxhall, Crossland X,2020,Manual,10,Diesel,145,61.4,1.5
12995,skoda, Octavia,2018,Manual,15363,Petrol,145,57.7,1.5
14000,vauxhall, Mokka X,2019,Manual,10986,Petrol,145,39.2,1.4
10695,vauxhall, Corsa,2019,Manual,8238,Petrol,145,43.5,1.4
6699,hyundi, I10,2017,Manual,18600,Petrol,30,57.6,1.2
9475,skoda, Fabia,2018,Manual,21430,Petrol,150,64.2,1.0
10700,vw, Polo,2017,Manual,21094,Petrol,20,60.1,1.2
5990,hyundi, I10,2015,Manual,26541,Petrol,30,57.6,1.2
7998,skoda, Fabia,2016,Manual,29947,Petrol,20,60.1,1.2
12430,ford, Focus,2017,Manual,35050,Diesel,0,74.3,1.5
16499,skoda, Octavia,2017,Semi-Auto,28481,Petrol,160,44.1,2.0
12900,ford, EcoSport,2018,Manual,26567,Petrol,145,54.3,1.0
6490,ford, Focus,2015,Manual,62000,Diesel,0,74.3,1.5
11985,vauxhall, Mokka X,2018,Manual,34024,Petrol,145,39.2,1.4
19490,vw, T-Roc,2018,Manual,20307,Petrol,145,53.3,1.5
10998,toyota, Auris,2017,Manual,11849,Petrol,145,58.9,1.2
7498,ford, Fiesta,2015,Manual,34362,Petrol,125,54.3,1.2
7795,skoda, Octavia,2016,Manual,89230,Diesel,0,74.3,1.6
16495,hyundi, I30,2019,Manual,12540,Diesel,145,58.9,1.6
5995,vw, Polo,2013,Manual,41000,Petrol,125,51.4,1.2
10491,ford, Fiesta,2018,Manual,15946,Petrol,145,65.7,1.0
7641,ford, Fiesta,2015,Manual,36182,Petrol,0,65.7,1.0
10982,ford, Focus,2017,Manual,22599,Petrol,145,60.1,1.0
12995,vw, Golf SV,2016,Manual,7020,Petrol,30,55.4,1.4
8300,ford, Fiesta,2016,Manual,43121,Petrol,0,65.7,1.0
11750,vauxhall, Mokka X,2018,Manual,33012,Petrol,145,39.2,1.4
14800,toyota, Verso,2017,Automatic,33989,Other,165,43.5,1.8
15591,ford, Kuga,2017,Manual,15219,Diesel,150,54.3,2.0
10700,ford, Fiesta,2018,Manual,7954,Petrol,150,58.9,1.0
10595,vauxhall, Meriva,2017,Automatic,19800,Petrol,235,39.8,1.4
9490,vauxhall, Mokka,2015,Manual,24688,Diesel,20,68.9,1.6
17998,ford, Galaxy,2017,Manual,34034,Diesel,150,56.5,2.0
7495,hyundi, I10,2017,Manual,11997,Petrol,145,60.1,1.0
11800,vauxhall, Mokka X,2018,Manual,8367,Petrol,145,47.1,1.4
17250,toyota, RAV4,2016,Automatic,60602,Hybrid,20,55.4,2.5
13300,vw, Golf,2017,Semi-Auto,27000,Diesel,145,68.9,1.6
23995,toyota, C-HR,2018,Automatic,8630,Hybrid,135,74.3,1.8
6995,ford, Fiesta,2014,Manual,35084,Petrol,0,65.7,1.0
21990,vw, T-Roc,2019,Semi-Auto,4300,Petrol,145,39.8,1.5
14000,vauxhall, Mokka X,2019,Manual,11539,Petrol,145,39.2,1.4
8750,vauxhall, Corsa,2018,Manual,15412,Petrol,145,55.4,1.4
14995,ford, Fiesta,2020,Manual,1798,Petrol,145,56.5,1.0
12543,vauxhall, Astra,2018,Semi-Auto,15595,Petrol,145,51.4,1.4
12299,vw, Golf,2015,Manual,24377,Petrol,30,58.9,1.4
7949,toyota, Aygo,2017,Manual,14601,Petrol,145,68.9,1.0
7140,vw, Golf,2015,Manual,80300,Diesel,0,74.3,1.6
16000,ford, Fiesta,2019,Manual,8300,Petrol,145,58.9,1.0
11495,vauxhall, Mokka X,2016,Manual,9034,Petrol,200,42.2,1.6
14562,vw, Golf,2018,Manual,28143,Diesel,145,61.4,1.6
18250,ford, Focus,2019,Manual,4365,Petrol,145,47.9,1.0
8998,ford, Fiesta,2017,Manual,25221,Diesel,145,85.6,1.5
11995,ford, Focus,2018,Manual,16246,Petrol,145,61.4,1.0
9000,hyundi, I10,2018,Manual,10268,Petrol,150,57.7,1.2
9989,hyundi, I10,2019,Manual,10,Petrol,145,49.6,1.0
10972,vw, Golf,2016,Manual,34013,Diesel,0,74.3,1.6
13400,vauxhall, Insignia,2018,Automatic,19736,Diesel,150,55.4,1.6
18740,skoda, Superb,2019,Manual,7832,Petrol,150,40.9,1.5
12491,ford, Kuga,2017,Manual,32457,Diesel,145,64.2,1.5
16499,ford, Fiesta,2019,Manual,4156,Petrol,145,58.9,1.0
12491,skoda, Octavia,2017,Semi-Auto,20231,Petrol,150,57.7,1.4
8995,toyota, Auris,2011,Automatic,42357,Hybrid,0,70.6,1.8
10990,ford, Focus,2017,Semi-Auto,23224,Petrol,150,51.4,1.0
12999,ford, Fiesta,2017,Manual,32624,Petrol,145,47.9,1.6
12498,toyota, RAV4,2016,Manual,49814,Diesel,125,60.1,2.0
16795,skoda, Octavia,2018,Manual,18705,Diesel,145,62.8,2.0
17994,vw, Polo,2020,Manual,2000,Petrol,150,52.3,1.0
6799,vauxhall, Insignia,2013,Automatic,46002,Diesel,160,49.6,2.0
10955,vauxhall, Mokka,2015,Automatic,41000,Petrol,200,40.4,1.4
19499,vw, Passat,2017,Semi-Auto,25091,Petrol,145,54.3,1.4
3650,skoda, Roomster,2014,Manual,100470,Diesel,125,60.1,1.6
28690,skoda, Kodiaq,2019,Semi-Auto,7226,Petrol,145,31.4,2.0
6995,vw, Polo,2014,Manual,51819,Petrol,125,51.4,1.4
22995,vw, Tiguan,2019,Manual,7621,Diesel,150,47.9,2.0
12500,hyundi, Tucson,2016,Manual,30082,Diesel,30,61.7,1.7
8600,ford, KA,2017,Manual,10631,Petrol,150,57.7,1.2
20504,vw, T-Cross,2019,Manual,4500,Petrol,145,47.9,1.0
12798,ford, Fiesta,2019,Manual,10567,Petrol,145,58.9,1.0
14900,hyundi, Santa Fe,2017,Manual,39606,Diesel,200,47.1,2.2
12180,vw, Golf SV,2017,Semi-Auto,29145,Petrol,30,54.3,1.4
29000,skoda, Kodiaq,2019,Automatic,6176,Petrol,145,31.7,2.0
12490,vw, Golf,2016,Manual,30338,Petrol,30,53.3,1.4
12995,ford, Fiesta,2019,Manual,12420,Petrol,150,65.7,1.0
16000,ford, S-MAX,2016,Manual,29509,Diesel,125,56.5,2.0
8000,ford, Fiesta,2015,Manual,24678,Petrol,125,54.3,1.2
7480,ford, Focus,2016,Manual,62595,Diesel,0,74.3,1.5
10480,vw, Polo,2016,Manual,34000,Petrol,0,65.7,1.0
26202,vw, Tiguan,2017,Semi-Auto,17038,Diesel,145,49.6,2.0
12498,vw, Golf,2016,Semi-Auto,22895,Petrol,30,53.3,1.4
8295,toyota, Aygo,2018,Manual,21000,Petrol,150,68.9,1.0
9490,skoda, Fabia,2018,Manual,5294,Petrol,145,57.7,1.0
15610,ford, Focus,2017,Manual,26499,Diesel,20,67.3,2.0
8600,vauxhall, Corsa,2018,Manual,9859,Petrol,145,55.4,1.4
6780,skoda, Citigo,2017,Manual,20012,Petrol,150,64.2,1.0
19499,vw, Golf,2017,Automatic,15217,Diesel,145,57.7,2.0
14490,vw, Touran,2016,Manual,34094,Diesel,30,61.4,1.6
6990,hyundi, I10,2017,Manual,22305,Petrol,150,60.1,1.0
18995,toyota, C-HR,2017,Automatic,44500,Hybrid,0,74.3,1.8
16298,vauxhall, Grandland X,2019,Manual,9616,Petrol,150,44.1,1.2
13000,skoda, Octavia,2019,Manual,19803,Petrol,150,55.4,1.5
18000,hyundi, Ioniq,2018,Automatic,15850,Hybrid,135,78.5,1.6
12799,ford, Focus,2016,Manual,48537,Diesel,20,67.3,2.0
7951,ford, Ka+,2018,Manual,22013,Petrol,145,57.7,1.2
20290,vw, Golf,2019,Semi-Auto,1491,Diesel,145,52.3,2.0
12495,ford, Focus,2018,Manual,13273,Petrol,145,57.7,1.0
15370,vw, Golf,2019,Manual,11921,Petrol,145,49.6,1.0
8799,vauxhall, Mokka,2016,Manual,29558,Petrol,160,44.8,1.4
9995,vauxhall, Corsa,2019,Manual,6549,Petrol,150,43.5,1.4
8540,vw, Polo,2014,Semi-Auto,27580,Petrol,145,47.9,1.4
11999,vw, Polo,2017,Semi-Auto,13352,Petrol,150,60.1,1.2
19995,vw, T-Cross,2019,Manual,7753,Petrol,145,47.9,1.0
20989,vw, Touran,2019,Manual,15245,Diesel,150,51.4,1.6
34495,hyundi, Santa Fe,2019,Semi-Auto,4890,Diesel,145,39.2,2.2
9500,ford, Fiesta,2017,Manual,24013,Petrol,150,65.7,1.0
12402,vw, Golf,2015,Manual,25000,Petrol,30,58.9,1.4
10000,ford, Fiesta,2018,Manual,14005,Petrol,145,55.4,1.1
6766,hyundi, I20,2013,Automatic,12508,Petrol,145,47.1,1.4
8590,vw, Up,2019,Manual,7370,Petrol,145,54.3,1.0
9999,vauxhall, Astra,2017,Manual,58740,Diesel,20,72.4,1.6
15990,hyundi, Tucson,2016,Automatic,27458,Diesel,200,46.3,2.0
20490,vw, T-Roc,2019,Manual,9500,Diesel,145,50.4,1.6
11698,vauxhall, Zafira,2016,Automatic,22938,Petrol,200,40.9,1.4
10795,ford, Focus,2016,Manual,16300,Petrol,20,60.1,1.0
12299,vw, Golf,2013,Automatic,64739,Petrol,160,44.1,2.0
8000,toyota, Aygo,2017,Manual,30000,Petrol,0,68.9,1.0
